id,Name,Barcode,Manufactorer,Amount,GS1 Form,Food-Grade,Material,Colour
9024,Tapas mayonnaise,5708229700361,Zelected,180 g,jar,true,glass,clear
9026,Øko. Hel sort peber,5710959093569,Karlsens,90 g,bag,true,plastic,clear
9030,Hvedesur,5711243104305,Sweetkitchen,80 g,jar,true,glass,clear
9032,"Instant havregrød m. spelt, kerner og frugt øko",5712873577712,Salling ØKO,55 g,cup-tub,true,plastic,clear
9034,Agavesirup øko,5772739449867,Jakobsens,350 g,bottle,true,plastic,clear
9047,Basilikum øko,5765228705322,Urtekram,20 g,can,true,metal,black
9048,"Røget paprika, sød",5710175122609,Mill & Mortar,"0,05 kg",can,true,metal,black
9050,Jordbærmarmelade øko,5701116015951,Skælskør Frugtplantage,265 g,jar,true,glass,clear
9057,Groftmalet sort peber,7311311015731,Santa Maria,217 g,cup-tub,true,plastic,clear
9059,Jalapeños stærke,8410076460721,Old El Paso,250 g,jar,true,glass,clear
9060,Texas inspireret krydderi,7311311016387,Santa Maria,71 g,jar,true,glass,clear
9061,Steak rub krydderi,7311311017025,Santa Maria,92 g,jar,true,glass,clear
9062,Oregano,7311311014048,Santa Maria,9 g,jar,true,glass,clear
9063,Hvidløgspeber,7311311016288,Santa Maria,90 g,jar,true,glass,clear
9066,Cremet skovbærmarmelade squeezer,5707446062092,Fynbo,400 g,bottle,true,plastic,black
9068,Guldstøv,5710175131502,Mill&Mortar,10 g,jar,true,glass,clear
9072,Instant kaffe m. chokoladesmag,5712871493779,Beanies,50 g,jar,true,glass,clear
9073,Pastasauce m. soja vegansk øko,5765228115053,Urtekram,350 g,jar,true,glass,clear
9074,Sriracha chilisauce ekstra stærk,87666052819,Flying Goose,525 g,bottle,true,plastic,clear
9076,Teriyaki sauce,8715035210806,Kikkoman,975 ml,bottle,true,plastic,clear
9091,Basilikum øko,5765228705377,Urtekram,10 g,can,true,metal,black
9094,Æbleeddike,8003185004940,Monari Federzoni,500 ml,bottle,true,glass,clear
9096,Tyttebærsyltetøj øko,5707446009165,Fynbo,340 g,jar,true,glass,clear
9097,Blomme- og rabarbermarmelade,5701467025111,Frk. Anna,280 g,jar,true,glass,clear
9098,Instant kaffe medium,5718151333810,Nescafé,100 g,jar,true,glass,clear
9099,Instant kaffe medium,5701037018581,Café Noir,400 g,jar,true,glass,clear
9108,Bockwurst,4000404093543,Böklunder,380 g,jar,true,glass,clear
9113,Pæremarmelade m. ingefær,5707446163607,Fynbo Gourmet,210 g,jar,true,glass,clear
9114,Mayonnaise,5701018055383,Naturli',200 g,jar,true,glass,clear
9115,Seitan,5600752728235,Vegin,"0,25 kg",sleeve,true,plastic,clear
9116,Fibersirup u. tilsat sukker,5703161630660,EASIS,345 g,bottle,true,plastic,clear
9118,Grønne oliven m. rød peber øko,5708229130588,Zelected,510 g,jar,true,glass,clear
9119,Sennep m. dild,5712874684914,Lehnsgaard,250 g,jar,true,glass,clear
9124,Pastasauce,5706680041436,Pedersens Udvalgte,380 ml,jar,true,glass,clear
9129,Hindbærmarmelade,5707446163010,Fynbo,210 g,jar,true,glass,clear
9130,Blommemarmelade,5707446163393,Fynbo,210 g,jar,true,glass,clear
9138,Maltmel,5711243104312,Sweetkitchen,100 g,jar,true,glass,clear
9154,Sirup m. sukrin,7090017541989,Funksjonell Mat,450 g,bottle,true,plastic,clear
9159,Æble- og bananmos øko,5701058004334,Urtekram,360 g,jar,true,glass,clear
9163,Kalamata oliven m. sten øko,5708229176661,Zelected,510 g,jar,true,glass,clear
9164,Tomatketchup øko,5712872349334,Princip,500 g,bottle,true,glass,clear
9167,Karrysuppe m. fløde,5701116016248,Svansø,500 ml,bottle,true,glass,clear
9168,Kartoffelmos m. bacon og løg,8711200362431,Knorr,76 g,cup-tub,true,plastic,clear
9169,Pommes frites krydderi,7311311016486,Santa Maria,400 g,jar,true,plastic,clear
9171,Wasabi og sesam,7311311015984,Santa Maria,44 g,cup-tub,true,glass,clear
9172,Merian,7311311014345,Santa Maria,8 g,jar,true,glass,clear
9174,Sojasauce m. citron,8715035520301,Kikkoman,250 ml,bottle,true,glass,clear
9178,Ansjosfiletter i olie,5701116014251,Svansø,90 g,jar,true,glass,clear
9179,Cashewnødder,5706920310261,Kilic,1.000 g,bag,true,plastic,clear
9181,Five spice krydderiblanding øko,5710175133025,Mill&Mortar,50 g,can,true,metal,black
9182,Hindbærstøv,5710175131397,Mill&Mortar,45 g,jar,true,glass,clear
9184,Abrikos- og stikkelsbærmarmelade,5712871478295,Skælskør Frugtplantage,265 g,jar,true,glass,clear
9185,Cremet blåbærmarmelade squeezer,5707446062153,Fynbo,400 g,bottle,true,plastic,black
9186,Fabbri Amerena kirsebær,5712871467329,Fabbri,230 g,jar,true,glass,clear
9189,Rapsolie m. trøffel koldpresset,5712503103847,Princip,250 ml,bottle,true,glass,clear
9191,Naturlig pebermyntearoma,5707381022298,Tørsleffs,38 ml,bottle,true,plastic,clear
9193,Instant kaffe m. hasselnøddesmag,5712871493809,Beanies,50 g,jar,true,glass,clear
9198,Lammebouillon,5709347179435,Oscar,90 g,jar,true,plastic,black
9200,Sriracha chilisauce m. ekstra hvidløg stærk,87666052840,Flying Goose,455 ml,bottle,true,plastic,clear
9201,Hoisin sauce,87666052949,Flying Goose,455 ml,bottle,true,plastic,clear
9203,Appelsinmarmelade m. whisky,637793000957,Mackays,340 g,jar,true,glass,clear
9206,Krymmel brun m. karamel- og chokosmag,5709521038305,Odense,70 g,jar,true,plastic,clear
9211,Basilikumpesto øko,5708229110306,Zelected,130 g,jar,true,glass,clear
9213,Grillede artiskokker øko,5765228401408,Urtekram,190 g,jar,true,glass,clear
9214,Barbecuesauce m. honning og chipotle,13409515198,Sweet Baby Rays,510 g,bottle,true,plastic,clear
9218,Syltet rødkål øko,5701018028479,Beauvais,380 g,jar,true,glass,clear
9220,Tapenade af soltørrede tomater,5701012139270,Princip,130 g,jar,true,glass,clear
9223,Sukker- og fedterstatning,5703161511037,Easis,850 g,cup-tub,true,plastic,white
9224,Hele kardemomme øko,5765228742112,Urtekram,15 g,can,true,metal,black
9229,Appelsin- og gulerodsmarmelade,5701211012473,Den Gamle Fabrik,380 g,jar,true,glass,clear
9230,"Appelsin-, citron- og ingefærmarmelade",5025692126765,Mackays,340 g,jar,true,glass,clear
9231,Stikkelsbærmarmelade m. æble- og vanilje,5701467025197,Frk. Anna,280 g,jar,true,glass,clear
9232,Jordbærmarmelade øko,5701467025005,Frk. Anna,280 g,jar,true,glass,clear
9234,Ingefærmarmelade øko,5707446009752,Fynbo,340 g,jar,true,glass,clear
9238,Mellemristet instant kaffe,8000070201026,Merrild,"0,15 kg",jar,true,glass,clear
9247,Grøntsagsfond m. chili og tomat,8720182282668,Knorr,52 g,cup-tub,true,plastic,clear
9248,Ketchup chilisauce,5712875012969,Heinz,340 g,bottle,true,glass,clear
9252,Marokkansk inspireret sauce til kødboller,5010338102838,Al'Fez,450 g,jar,true,glass,clear
9253,Pul Biber chiliflager øko,5710175122708,Mill & Mortar,45 g,tray,true,metal,black
9255,Chai latte m. vaniljesmag,5744001701232,HAVAFIESTA,250 ml,bottle,true,glass,clear
9257,Smørepålæg m. hasselnødder og kakao,5060402907906,Mars,200 g,jar,true,glass,clear
9262,Sorte oliven,5712874188924,Princip,280 g,jar,true,glass,clear
9270,Aioli vegansk,8710522916742,Hellmann's,270 g,jar,true,glass,clear
9272,Cremet peanutbutter,34000400126,Reese's,510 g,jar,true,glass,clear
9273,Yucatan salsa,5714484000641,Loco taco,180 g,jar,true,glass,clear
9274,Salsa,5714484000658,Loco taco,180 g,jar,true,glass,clear
9279,Kartofler,5706680001515,Samsø Syltefabrik,700 g,jar,true,glass,clear
9280,Smørepålæg m. solsikke og oliven vegansk øko,5712873668854,Salling Veggie,100 g,jar,true,glass,clear
9288,Løgchutney,5708229700255,Zelected,240 g,jar,true,glass,clear
9289,Surkål øko,7315200184645,Green Choice,360 g,jar,true,glass,clear
9295,Tapenade af kalamata oliven øko,5765228344552,Urtekram,190 g,jar,true,glass,clear
9299,Syltede blandede grøntsager,8699073291150,Melis,670 g,jar,true,glass,clear
9302,Hvidløgspeber,7311311016523,Santa Maria,304 g,jar,true,plastic,clear
9309,Vafler glutenfri,5710761703014,Yummi Mummy,220 g,bottle,true,plastic,clear
9312,Fransk inspireret dressingmix,8714100824702,Knorr,24 g,bag,true,fibre-based,clear
9315,Chokoladesauce u. tilsat sukker,5703161225101,Easis,300 g,bottle,true,plastic,white
9317,Tyttebærsyltetøj,5707446537163,Fynbo,400 g,jar,true,glass,clear
9319,Basilikumpesto øko,5708229176128,Zelected,190 g,jar,true,glass,clear
9320,Balsamicoeddike m. hindbær,5712871123898,Princip,250 ml,bottle,true,glass,clear
9321,Græskarsuppe m. karry,5701116015746,Svansø,500 ml,bottle,true,glass,clear
